chembl_id,smiles,activity_type,activity_value,activity_units,pIC50,docking
CHEMBL5954611,Cc1ccc2c(-c3nnc4c(n3)NC(=O)C4(C)C)nn(Cc3cccc(Cl)c3F)c2n1,IC50,63.0,nM,7.2,-10.6
CHEMBL5842210,Cc1nc2c(cc1F)c(-c1nnc3c(n1)NC(=O)C3(C)C)nn2Cc1c(F)cccc1F,IC50,67.0,nM,7.17,-11.5
CHEMBL5895335,Cc1ccc2c(-c3nnc4c(n3)NC(=O)C4(C)C)nn(Cc3c(F)cccc3F)c2n1,IC50,24.0,nM,7.62,-11.4
CHEMBL6005377,Cc1ccc(Cn2nc(-c3nnc4c(n3)NC(=O)C4(C)C)c3cc(F)c(C)nc32)cc1F,IC50,8.0,nM,8.1,-11.7
CHEMBL5740797,Cc1ccc2c(-c3nnc4c(n3)NC(=O)C4(C)C)nn(Cc3ccc(C)c(F)c3)c2n1,IC50,10.0,nM,8.0,-9.8
CHEMBL5748343,Cc1ccc(Cn2nc(-c3nnc4c(n3)NC(=O)C4(C)C)c3cc(F)c(C)nc32)c(F)c1F,IC50,0.25,nM,9.6,-12.0
CHEMBL6021071,Cc1ccc2c(-c3nnc4c(n3)NC(=O)C4(C)C)nn(Cc3ccc(C)c(F)c3F)c2n1,IC50,0.65,nM,9.19,-10.5
CHEMBL6048419,Cc1ccc(Cn2nc(-c3nnc4c(n3)NC(=O)C43CC3)c3ccc(C)nc32)c(F)c1,IC50,16.0,nM,7.8,-12.1
CHEMBL6054510,Cc1ccc2c(-c3nnc4c(n3)NC(=O)C43CC3)nn(Cc3cccc(F)c3F)c2n1,IC50,21.0,nM,7.68,-10.9
CHEMBL5768551,Cc1ccc2c(-c3nnc4c(n3)NC(=O)C43CC3)nn(Cc3ccc(C)c(F)c3F)c2n1,IC50,4.0,nM,8.4,-9.6
CHEMBL5942848,CCc1cc(C#N)cc2c(NCc3ccc(OC)c(Cl)c3)c3c(nc12)CCN(C)C3,IC50,0.07,nM,10.15,-9.6
CHEMBL5776514,COc1ccc(CNc2c3c(nc4ccc(C#N)cc24)NCCNC3=O)cc1Cl,IC50,43.8,nM,7.36,-9.6
CHEMBL5996670,COc1ccc(CNc2c3c(nc4ccc(Br)cc24)CCNC3)cc1Cl,IC50,5.4,nM,8.27,-9.4
CHEMBL6002608,COc1ccc(Nc2c3c(nc4ccc(C#N)cc24)CCN(C(C)=O)C3)cc1Cl,IC50,593.0,nM,6.23,-8.2
CHEMBL5790717,COc1cc(Nc2c3c(nc4ccc(C#N)cc24)CCN(C(C)=O)C3)ccc1Cl,IC50,425.0,nM,6.37,-8.2
CHEMBL5914650,COc1ccc(C(C)Nc2c3c(nc4ccc(C#N)cc24)CCN(C(C)=O)C3)cc1Cl,IC50,26.9,nM,7.57,-9.1
CHEMBL5891324,COc1ccc(CCNc2c3c(nc4ccc(C#N)cc24)CCN(C(C)=O)C3)cc1Cl,IC50,10.6,nM,7.97,-9.0
CHEMBL6021823,CC(=O)N1CCc2nc3ccc(C#N)cc3c(NCc3cc(F)c(F)c(F)c3)c2C1,IC50,3.3,nM,8.48,-9.7
CHEMBL6162075,N#Cc1c(-c2cccs2)nc(SCc2cccc(Cl)c2)[nH]c1=O,IC50,2017.0,nM,5.7,-9.0
CHEMBL6162994,N#Cc1c(-c2ccc(Cl)s2)nc(SCc2cccc(Cl)c2)[nH]c1=O,IC50,715.0,nM,6.15,-9.2
CHEMBL6108910,CCc1nn(C)c2nc(-c3ccc4c(c3)COB4O)nc(NCc3ccc(F)cc3)c12,IC50,50.0,nM,7.3,N/A
CHEMBL6150945,COC(=O)[C@H]1C[C@@H](Oc2c(O)ccc3cc(-c4ccc(OC(F)F)c(OCC5CC5)c4)oc23)CN1,IC50,1730.0,nM,5.76,-9.3
